journal_title,Scopus only,OpenAlex Seed only,OpenAlex FT only,Dimensions only,Scopus ∩ OA Seed,Scopus ∩ OA FT,Scopus ∩ Dimensions,OA Seed ∩ OA FT,OA Seed ∩ Dimensions,OA FT ∩ Dimensions,Scopus ∩ OA Seed ∩ OA FT,Scopus ∩ OA Seed ∩ Dimensions,Scopus ∩ OA FT ∩ Dimensions,OA Seed ∩ OA FT ∩ Dimensions,Scopus ∩ OA Seed ∩ OA FT ∩ Dimensions
Freshwater Crayfish,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontiers in Environmental Economics,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Frontiers in Nutrition,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Frontiers in Soil Science,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontiers of Environmental Science and Engineering,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fruits,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Future of Food: Journal on Food Agriculture and Society,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Futures,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
GIScience & Remote Sensing,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
GIScience and Remote Sensing,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM Crops and Food,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSA Field Guides,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gender Place and Culture,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geographical Research,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geography and Sustainability,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Geosciences (Switzerland),0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Ghana Medical Journal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Global Journal of Agricultural and Allied Sciences,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Global Networks,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great Plains research,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Growth and Change,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HUMAN GEOGRAPHIES Journal of Studies and Research in Huma...,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Health Education Journal,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Health Marketing Quarterly,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Health Policy and Technology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Health Services Research,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Healthcare Policy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Historia Agraria Revista de agricultura e historia rural,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Historical Archaeology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Historical Materialism,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Homicide Studies,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Human Geography,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
IDS Bulletin,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
IEEE Geoscience and Remote Sensing Letters,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
IEEE Journal of Photovoltaics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
IEEE Robotics and Automation Letters,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
IOP Conference Series Earth and Environmental Science,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Illinois Natural History Survey bulletin/Bulletin - Illin...,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Infection Ecology and Epidemiology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Informatics for Health and Social Care,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Information Processing in Agriculture,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Insect Conservation and Diversity,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
International Economic Review,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Health,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Agriculture Extension and Rural ...,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Agriculture and Forestry,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Agriculture and Natural Resources,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
International Journal of Cardiology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Climate Change: Impacts and Resp...,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Computing Science and Mathematics,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Dairy Technology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
International Journal of Digital Humanities,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
International Journal of Economics and Finance,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Environmental Impacts,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Environmental Science and Techno...,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Food Science,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
International Journal of Food Science and Technology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Globalisation and Small Business,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Historical Archaeology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Hygiene and Environmental Health,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
International Journal of Industrial Ergonomics,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Infectious Diseases,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Medical Microbiology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Molecular Sciences,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of One Health,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Plant Production,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Polymer Analysis and Characteriz...,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
International Journal of Productivity and Performance Man...,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Regional Development,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
International Journal of Research -GRANTHAALAYAH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Risk Assessment and Management,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of River Basin Management,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Rural Criminology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
International Journal of Social Research Methodology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Sport Management and Marketing,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Journal of Sport Policy and Politics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
International Journal of Technology Management and Sustai...,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Labor and Working-Class History,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
International Migration,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Review of Applied Economics,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
International Review of Psychiatry,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
International journal of food science and agriculture,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Internet of Things,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Interpretation A Journal of Bible and Theology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Irish Journal of Agricultural and Food Research,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irish Veterinary Journal,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
JAIDS Journal of Acquired Immune Deficiency Syndromes,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal fur Kulturpflanzen,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of African Economies,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Agriculture and Food Research,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Journal of Agriculture of the University of Puerto Rico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Applied Animal Research,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Applied Aquaculture,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Applied Botany and Food Quality,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Applied Entomology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Applied Remote Sensing,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Journal of Asian and African Studies,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Atmospheric and Oceanic Technology,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Bioeconomics,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Biological Dynamics,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Cereal Science,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Clinical Microbiology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Community Psychology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Contemporary Asia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Contemporary History,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Crop Science and Biotechnology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Cultural Geography,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Dairy Research,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Development Effectiveness,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Digital Landscape Architecture,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Economic Growth,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Emergency Nursing,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Engineering and Technological Sciences,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Environmental Engineering and Science,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Environmental Informatics,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Environmental Protection,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Environmental Radioactivity,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Environmental Sciences (China),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Environmental Studies and Sciences,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Ethnobiology and Ethnomedicine,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Journal of Experimental Botany,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Exposure Science & Environmental Epidemiology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Extreme Events,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Field Robotics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Folklore Research,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Food Composition and Analysis,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Food Products Marketing,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Food Quality,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Food Science and Technology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Fungi,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Journal of Geography (Chigaku Zasshi),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Government and Economics,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Healthcare Quality Research,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Herbs Spices and Medicinal Plants,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Housing Economics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Immigrant & Refugee Studies,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Information Communication and Ethics in Society,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Institutional Economics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of International Economics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of International Food & Agribusiness Marketing,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of International Logistics and Trade,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Korean Society for Atmospheric Environment,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Landscape Ecology(Czech Republic),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Low Frequency Noise Vibration and Active Control,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Management Studies,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Medical Humanities,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Membrane Science,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Natural Sciences Research,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Nutrition and Food Security,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Occupational Health Psychology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Paleolimnology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Physics Conference Series,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Plant Diseases and Protection,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Plant Pathology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Public Affairs,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Public Economics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Quality Assurance in Hospitality and Tourism,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Real Estate Finance and Economics,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Regional Science,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Regulatory Economics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Renewable Energy and Environment,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Sensors,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Social Issues,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Soils and Sediments,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Southeast Asian Economies,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Spatial Econometrics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Sport and Tourism,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Strategy and Management,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Sustainable Tourism,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Urban Planning and Development,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Vacation Marketing,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Water Process Engineering,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Journal of Water and Land Development,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of Web Librarianship,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Wine Economics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of Youth Development,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of the Air & Waste Management Association,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of the American Geriatrics Society,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of the European Economic Association,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of the History of Economic Thought,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of the Kentucky Academy of Science,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of the Korean Society of Food Science and Nutrition,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journal of the Royal Statistical Society Series A (Statis...,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Journal of the South African Veterinary Association,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Labor Studies Journal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Landscape Journal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Landslides,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legume Science,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Letters in Spatial and Resource Sciences,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Life,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Life The Excitement of Biology,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Local Economy The Journal of the Local Economy Policy Unit,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Logistics,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Lung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mammalian Biology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Management Science,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Margin,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marine Policy,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Mathematical Problems in Engineering,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meteorological Monographs,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Microorganisms,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Middle West Review,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Miscellanea Geographica,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Molecular Breeding,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Molecular Ecology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Monthly Labor Review,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Museums & Social Issues,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Mycological Progress,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
NJAS Impact in Agricultural and Life Sciences,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Natural Resources Forum,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natural hazards and earth system sciences,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Neural Networks,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
New Forests,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Labor Forum,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Phytologist,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Obesity,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Omega (United Kingdom),0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
One Earth,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Open Journal of Animal Sciences,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Open Journal of Safety Science and Technology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Open Journal of Soil Science,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Open Library of Humanities,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Open Research Europe,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Organic Farming,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Ornithology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Outlooks on Pest Management,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLOS Biology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Pakistan Journal of Agricultural Research,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pennsylvania History,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pesquisa Operacional,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pesticide Research Journal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippine Journal of Fisheries,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philosophical Transactions of the Royal Society A Mathema...,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Philosophical Transactions of the Royal Society B Biologi...,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Physiological and Molecular Plant Pathology,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Physiology & Behavior,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Phyton-International Journal of Experimental Botany,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plant Breeding,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plant Genetic Resources,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Plant Methods,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Plant Phenome Journal,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Plant-Environment Interactions,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Pluralist,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polar Geography,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Political Research Quarterly,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Population Space and Place,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Population and Development Review,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Populism,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Post-Communist Economies,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Preventive Medicine,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proceedings of the Institution of Civil Engineers: Engine...,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proceedings of the Royal Society B,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Process Integration and Optimization for Sustainability,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Process Safety Progress,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Production and Operations Management,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Administration Review,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Choice,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qualitative Health Research,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REGION,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
RSF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Radiation Effects and Defects in Solids,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Regional Science and Urban Economics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Regional Studies Regional Science,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Regional Sustainability,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Regulation & Governance,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Research in Plant Disease,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Research in Veterinary Science,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Resources Conservation & Recycling Advances,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Review of Development Economics,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Review of European and Comparative Law,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Review of Financial Studies,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Review of Scientific Instruments,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Reviews in American History,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Reviews in Aquaculture,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Reviews on Environmental Health,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Revista Brasileira de Entomologia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Revista Brasileira de Parasitologia Veterinaria,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russian Journal of Economics,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAARC Journal of Agriculture,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SOIL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM - Population Health,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SSM - Qualitative Research in Health,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Safety Science,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Sarhad Journal of Agriculture,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Science Technology and Society,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scientia Agriculturae Bohemica,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scientia agrria paranaensis/Revista scientia agrria paran...,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Scientific African,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Scientifica,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scottish Geographical Journal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seminars in Hearing,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Sensors,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silk Road A Journal of Eurasian Development,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Sleep Health,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Smart Agricultural Technology,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Social Problems,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Social Science History,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Social Science Japan Journal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Social Science Quarterly,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Social Science and Medicine,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Socio-Environmental Systems Modeling,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sociology of Race and Ethnicity,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soil Security,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Soil Use and Management,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Asia Economic Journal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeastern Geographer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeastern Naturalist,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Spatial Economics,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stats,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Strategic Planning for Energy and the Environment,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Studies in Agricultural Economics,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suicide and Life-Threatening Behavior,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suid-Afrikaanse tydskrif vir landbouvoorligting/South Afr...,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Surgery for Obesity and Related Diseases,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Sustainability in Debate,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sustainable Energy Technologies and Assessments,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Symbiosis,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Systematic Reviews,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Systemic Practice and Action Research,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teaching Sociology,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Technical Communication Quarterly,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Texas Water Journal,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
