id,run_id,external_id,name,last_updated_date
49016,41,,Engineers Australia,1/24/2024 5:40:34 PM
49023,41,,Equinox Publishing Ltd,1/24/2024 5:40:34 PM
49034,41,,European Respiratory Society,1/24/2024 5:40:34 PM
49049,41,,Field Naturalists Club of Victoria,1/24/2024 5:40:34 PM
49052,41,,Flinders University,1/24/2024 5:40:34 PM
49056,41,,Fortress Press,1/24/2024 5:40:34 PM
49065,41,,Frontline Medical Communications,1/24/2024 5:40:34 PM
49072,41,,Fundacion para la difusion neurologica en Ecuador - FUNDINE,1/24/2024 5:40:34 PM
49075,41,,Gallaudet University Press,1/24/2024 5:40:34 PM
49077,41,,Gate Association for Teaching and Education,1/24/2024 5:40:34 PM
49094,41,,Gokmen Arslan,1/24/2024 5:40:34 PM
49101,41,,Guilford Publications,1/24/2024 5:40:34 PM
49104,41,,Hapres Limited,1/24/2024 5:40:34 PM
49105,41,,Harborside Press,1/24/2024 5:40:34 PM
49106,41,,Harvard School of Public Health,1/24/2024 5:40:34 PM
49110,41,,Health Quality Ontario ,1/24/2024 5:40:34 PM
49113,41,,Henry Stewart Publications,1/24/2024 5:40:34 PM
49120,41,,Hogrefe Publishing GmbH,1/24/2024 5:40:34 PM
49121,41,,Hogrefe Verlag GmbH & Co. KG,1/24/2024 5:40:34 PM
49137,41,,Impact Journals LLC,1/24/2024 5:40:34 PM
49151,41,,Informa UK Ltd,1/24/2024 5:40:34 PM
49164,41,,Institute for the Study of Language and Information,1/24/2024 5:40:34 PM
49193,41,,Instituto Nacional de Psiquiatria Ramon de la Fuente,1/24/2024 5:40:34 PM
49201,41,,"International Advancement Center for Medicine and Health Research Co., Ltd.",1/24/2024 5:40:34 PM
49202,41,,International Association for Computer Information Systems,1/24/2024 5:40:34 PM
49212,41,,International Educational Data Mining Society,1/24/2024 5:40:34 PM
49218,41,,International Journal of Renewable Energy Research,1/24/2024 5:40:34 PM
49227,41,,International Solar Energy Society,1/24/2024 5:40:34 PM
49228,41,,International Speech Communication Association,1/24/2024 5:40:34 PM
49240,41,,ISASS,1/24/2024 5:40:34 PM
49243,41,,ISHIB,1/24/2024 5:40:34 PM
49247,41,,Ismail Saritas,1/24/2024 5:40:34 PM
49256,41,,Ivyspring International Publisher,1/24/2024 5:40:34 PM
49258,41,,Izdatel'stvo Meditsina,1/24/2024 5:40:34 PM
49269,41,,John Benjamins Publishing Company,1/24/2024 5:40:34 PM
49275,41,,Joint APNHR and AHRC,1/24/2024 5:40:34 PM
49276,41,,"Joint Commission Resources, Inc.",1/24/2024 5:40:34 PM
49279,41,,Journal of Chinese Medicine,1/24/2024 5:40:34 PM
49287,41,,Kare Publishing,1/24/2024 5:40:34 PM
49289,41,,Kasetsart University Research and Development Institute,1/24/2024 5:40:34 PM
49300,41,,Korea Genome Organization,1/24/2024 5:40:34 PM
49310,41,,Korean Society of Civil Engineers,1/24/2024 5:40:34 PM
49313,41,,Korean Society of Management Information Systems,1/24/2024 5:40:34 PM
49320,41,,Landesmesse Stuttgart GmbH,1/24/2024 5:40:34 PM
49323,41,,Lectito,1/24/2024 5:40:34 PM
49324,41,,Lepidopterists' Society,1/24/2024 5:40:34 PM
49327,41,,Linguistic Society of America,1/24/2024 5:40:34 PM
49330,41,,Literatura Medica Publishing House,1/24/2024 5:40:34 PM
49331,41,,Liverpool University Press,1/24/2024 5:40:34 PM
49337,41,,LSE Press,1/24/2024 5:40:34 PM
49340,41,,Magnolia Press,1/24/2024 5:40:34 PM
49349,41,,Manchester University Press,1/24/2024 5:40:34 PM
49354,41,,Masson SpA,1/24/2024 5:40:34 PM
49358,41,,Maximum Academic Press,1/24/2024 5:40:34 PM
49363,41,,Meanjin Company Ltd.,1/24/2024 5:40:34 PM
49364,41,,Medi Media USA Inc,1/24/2024 5:40:34 PM
49366,41,,Medical Journals/Acta D-V,1/24/2024 5:40:34 PM
49367,41,,Medical Library Association,1/24/2024 5:40:34 PM
49370,41,,Mediengruppe Oberfranken - Fachverlage GmbH & Co. KG,1/24/2024 5:40:34 PM
49374,41,,Medycyna Praktyczna Cholerzyn,1/24/2024 5:40:34 PM
49375,41,,Melbourne University Law Review,1/24/2024 5:40:34 PM
49408,41,,National Old Age Insurance Fund,1/24/2024 5:40:34 PM
49412,41,,National Weather Association,1/24/2024 5:40:34 PM
49416,41,,NCEUB 2017 - Network for Comfort and Energy Use in Buildings,1/24/2024 5:40:34 PM
49419,41,,New Zealand Coastal Society,1/24/2024 5:40:34 PM
49420,41,,New Zealand Department of Conservation,1/24/2024 5:40:34 PM
49421,41,,New Zealand Ecological Society,1/24/2024 5:40:34 PM
49422,41,,New Zealand Medical Association,1/24/2024 5:40:34 PM
49424,41,,New Zealand Psychological Society,1/24/2024 5:40:34 PM
49425,41,,New Zealand Society for Earthquake Engineering,1/24/2024 5:40:34 PM
49426,41,,New Zealand Sociology,1/24/2024 5:40:34 PM
49427,41,,Newlands Press Ltd,1/24/2024 5:40:34 PM
49429,41,,Nga Pae o te Maramatanga,1/24/2024 5:40:34 PM
49441,41,,Nursing Praxis in New Zealand,1/24/2024 5:40:34 PM
49445,41,,Office of the Federal Register,1/24/2024 5:40:34 PM
49447,41,,OJNI Corp.,1/24/2024 5:40:34 PM
49458,41,,Otago Polytechnic,1/24/2024 5:40:34 PM
49461,41,,Pacific Early Childhood Education Research Association,1/24/2024 5:40:34 PM
49462,41,,"Pacific Media Centre, Auckland University of Technology",1/24/2024 5:40:34 PM
49467,41,,Pakistan Medical Association,1/24/2024 5:40:34 PM
49477,41,,"Pediatric Pharmacy Advocacy Group, Inc.",1/24/2024 5:40:34 PM
49487,41,,Physicians Postgraduate Press Inc.,1/24/2024 5:40:34 PM
49490,41,,Plate Media,1/24/2024 5:40:34 PM
49500,41,,Polish Society Magnesium Research,1/24/2024 5:40:34 PM
49506,41,,Population Reference Bureau,1/24/2024 5:40:34 PM
49508,41,,Prague University of Economics and Business,1/24/2024 5:40:34 PM
49519,41,,Publisher of the University of Warmia and Mazury in Olsztyn,1/24/2024 5:40:34 PM
49523,41,,Quadrant Healthcom Inc.,1/24/2024 5:40:34 PM
49524,41,,Queensland University of Technology,1/24/2024 5:40:34 PM
49525,41,,Radiological Society of North America Inc.,1/24/2024 5:40:34 PM
49529,41,,Remedium Group Ltd,1/24/2024 5:40:34 PM
49544,41,,Royal Australian College of General Practitioners,1/24/2024 5:40:34 PM
49545,41,,Royal College of General Practitioners,1/24/2024 5:40:34 PM
49549,41,,Royal Society of Queensland,1/24/2024 5:40:34 PM
49565,41,,Sax Institute,1/24/2024 5:40:34 PM
49566,41,,Schattauer GmbH,1/24/2024 5:40:34 PM
49567,41,,Scholarship at Western,1/24/2024 5:40:34 PM
49579,41,,Scientific Scholar,1/24/2024 5:40:34 PM
49582,41,,Scuola Iad,1/24/2024 5:40:34 PM
49583,41,,Seismological Society of America,1/24/2024 5:40:34 PM
49586,41,,"Seoul National University, Institute for Cognitive Science",1/24/2024 5:40:34 PM
49593,41,,Shima Publications (Australia),1/24/2024 5:40:34 PM
49596,41,,SIPISS- Edizioni FS Publishers,1/24/2024 5:40:34 PM
49599,41,,Slavica Publishers,1/24/2024 5:40:34 PM
49601,41,,Socholarship@Western,1/24/2024 5:40:34 PM
49630,41,,Society for the Provision of Education in Rural Education,1/24/2024 5:40:34 PM
49633,41,,Society of Automotive Engineers of Japan Inc,1/24/2024 5:40:34 PM
49635,41,,Society of Forensic Toxicologists,1/24/2024 5:40:34 PM
49663,41,,Springer London,1/24/2024 5:40:34 PM
49690,41,,Stolichnaya Izdatelskaya Kompaniya,1/24/2024 5:40:34 PM
49692,41,,Surveillance Studies Network,1/24/2024 5:40:34 PM
49715,41,,Texas Heart Institute,1/24/2024 5:40:34 PM
49728,41,,Tobacco Regulatory Science Group,1/24/2024 5:40:34 PM
49734,41,,Tulane University,1/24/2024 5:40:34 PM
49735,41,,Turkish National Pediatric Society,1/24/2024 5:40:34 PM
49736,41,,Turkiye Klinikleri,1/24/2024 5:40:34 PM
49740,41,,Undersea and Hyperbaric Medical Society,1/24/2024 5:40:34 PM
49755,41,,Universidad de Granada,1/24/2024 5:40:34 PM
49758,41,,Universidad del Bío Bío,1/24/2024 5:40:34 PM
49766,41,,Universidad Nacional de Trujillo,1/24/2024 5:40:34 PM
49773,41,,Universidade de Sao Paulo,1/24/2024 5:40:34 PM
49780,41,,Universidade Federal de Uberlandia,1/24/2024 5:40:34 PM
49803,41,,University of Bath,1/24/2024 5:40:34 PM
49809,41,,University of California - Department of Emergency Medicine,1/24/2024 5:40:34 PM
49812,41,,"University of California, Los Angeles, Asian American Studies Center",1/24/2024 5:40:34 PM
49825,41,,University of Iowa,1/24/2024 5:40:34 PM
49838,41,,University of Nebraska-Lincoln,1/24/2024 5:40:34 PM
49847,41,,University of Prince Edward Island,1/24/2024 5:40:34 PM
49849,41,,"University of Saskatchewan, Department of Educational Administration, College of Education",1/24/2024 5:40:34 PM
49851,41,,University of Sheffield,1/24/2024 5:40:34 PM
49863,41,,University of Western Sydney,1/24/2024 5:40:34 PM
49874,41,,UTS ePRESS,1/24/2024 5:40:34 PM
49880,41,,Verlag Hans Huber AG,1/24/2024 5:40:34 PM
49896,41,,Web Portal Ubiquity Press,1/24/2024 5:40:34 PM
49901,41,,Western University,1/24/2024 5:40:34 PM
49912,41,,Wilf Malcolm Institute of Educational Research,1/24/2024 5:40:34 PM
49913,41,,Wilfrid Laurier University Press,1/24/2024 5:40:34 PM
49919,41,,Wolters Kluwer Health Inc,1/24/2024 5:40:34 PM
