id,run_id,keywords,external_topic_id,prominence,last_updated_date
46054,41,Quality Of Life|Ulcerative Colitis|Crohn's Disease,6331,,1/24/2024 5:41:02 PM
46055,41,Smoking Cessation|Smokers|Slow Wave Sleep,41222,,1/24/2024 5:41:02 PM
46056,41,Maximum Likelihood Method|Panel Data Model|Spatial Econometrics,10087,,1/24/2024 5:41:02 PM
46057,41,Potatoes|Solanum Chacoense|Tubers,6105,,1/24/2024 5:41:02 PM
46059,41,Occupational Noise|Noise-Induced Hearing Loss|Personnel,13083,,1/24/2024 5:41:02 PM
46060,41,Informality|Slums|Governance,14314,,1/24/2024 5:41:02 PM
46061,41,Metabolic Equivalent|Breast Neoplasms|Cancer Risk,16501,,1/24/2024 5:41:02 PM
46062,41,Stem Cells|Regenerative Medicine|Biological Therapy,18759,,1/24/2024 5:41:02 PM
46063,41,Salmonella|Salmonella Enterica Serovar Typhimurium|Virulence,1803,,1/24/2024 5:41:02 PM
46064,41,Strangulation|Thyroid Cartilage|Decapitation,10608,,1/24/2024 5:41:02 PM
46065,41,Stress and Coping|Physiological Stress|Disengagement,5656,,1/24/2024 5:41:02 PM
46066,41,Parking|Internet Of Things|Cruising,8702,,1/24/2024 5:41:02 PM
46067,41,Methane Emission|Greenhouse Gas|GOSAT,22288,,1/24/2024 5:41:02 PM
46068,41,Sociology|New Zealand|Empiricist,64175,,1/24/2024 5:41:02 PM
46069,41,Soybean|Argentina|Agrarian Structure,38211,,1/24/2024 5:41:02 PM
46070,41,Stream Flow|China|Sediment Yield,9947,,1/24/2024 5:41:02 PM
46071,41,Lycopene Cyclase-Isomerase|Gene|Carotenoids,7416,,1/24/2024 5:41:02 PM
46072,41,Street Drugs|Wastewater-Based Epidemiology|Methylone,30778,,1/24/2024 5:41:02 PM
46073,41,Suicide Prevention|Anti Reflux Implant|Mental Health Professionals,20385,,1/24/2024 5:41:02 PM
46074,41,Online Courses|Mooc|Blended Learning,6479,,1/24/2024 5:41:02 PM
46075,41,SWOT Analyse|Indonesia|Analytic Network Process,37199,,1/24/2024 5:41:02 PM
46076,41,Tornadoes|Disaster Preparedness|Earthquake,8720,,1/24/2024 5:41:02 PM
46077,41,Skinfold Thickness|Body Composition|Obesity,13051,,1/24/2024 5:41:02 PM
46078,41,Quits|Nicotine Gum|Hospital Emergency Service,63817,,1/24/2024 5:41:02 PM
46079,41,Parboiling|Rice Hulls|Indonesia,86325,,1/24/2024 5:41:02 PM
46080,41,Social Support|Interpersonal Relations|Mortality Risk,24791,,1/24/2024 5:41:02 PM
46081,41,Social Work|Evidence-Based Practice|Practitioner Research,8760,,1/24/2024 5:41:02 PM
46082,41,Greenhouse Gas Mitigation|Climate Change Impact|Risk Assessment,79918,,1/24/2024 5:41:02 PM
46084,41,Pastoralists|Herders|Kenya,23742,,1/24/2024 5:41:02 PM
46086,41,Habit|Perceived Behavioral Control|Mode Choice,4639,,1/24/2024 5:41:02 PM
46087,41,Pasteuria Penetrans|Biological Pest Control|Root-knot Nematodes,18323,,1/24/2024 5:41:02 PM
46088,41,Patient Care|Nursing Homes|Dementia Care,28199,,1/24/2024 5:41:02 PM
46089,41,Patient Selection|Recruiting|Enrollment,1797,,1/24/2024 5:41:02 PM
46090,41,Heat Wave|China|Geopotential Height,3305,,1/24/2024 5:41:02 PM
46091,41,Homesteading|Tractors|1920S,44073,,1/24/2024 5:41:02 PM
46092,41,Housings|Legal Form|Urban Transformation,56767,,1/24/2024 5:41:02 PM
46093,41,Milk Protein Concentrate|Dried Milk|Particle Size,19531,,1/24/2024 5:41:02 PM
46094,41,Patient Safety|Medical Education|Quality Improvement,12613,,1/24/2024 5:41:02 PM
46095,41,Survivorship|Childhood Cancer Survivor|Aftercare,5538,,1/24/2024 5:41:02 PM
46096,41,Pharmaceutical Waste|Drug Therapy|Wastage,38592,,1/24/2024 5:41:02 PM
46097,41,Oceanic Ancestry Group|Indigenous Knowledge|Sexual Health,81759,,1/24/2024 5:41:02 PM
46098,41,Schmallenberg Virus|Ceratopogonidae|Animals,5684,,1/24/2024 5:41:02 PM
46099,41,Internet of Things|Irrigation (Agriculture)|Sensor,62919,,1/24/2024 5:41:02 PM
46100,41,Irrigation (Agriculture)|Automatic Irrigation Systems|Internet Of Things,37015,,1/24/2024 5:41:02 PM
46101,41,Second Trimester Pregnancy|Cancer|Hodgkin's Disease,4132,,1/24/2024 5:41:02 PM
46102,41,Shadow Economy|Informality|Informal Sector,13930,,1/24/2024 5:41:02 PM
46103,41,Sleep Apnea Syndromes|Sleep|Psychiatric Status Rating Scales,18237,,1/24/2024 5:41:02 PM
46104,41,Preferential Trade Agreements|Agricultural Biotechnology|Nontariff Trade Barriers,45879,,1/24/2024 5:41:02 PM
46105,41,Rabies|Post Exposure Prophylaxis|Dog,2254,,1/24/2024 5:41:02 PM
46106,41,Racial Disparities|Patient Protection and Affordable Care Act|African Americans,89126,,1/24/2024 5:41:02 PM
46107,41,Horticulture|Farm Numbers|Status Quo,63396,,1/24/2024 5:41:02 PM
46108,41,Human Immunodeficiency Virus 1|CD4 Lymphocyte Count|Condoms,14676,,1/24/2024 5:41:02 PM
46109,41,Meatpacking|Emigration And Immigration|Hispanic Americans,44193,,1/24/2024 5:41:02 PM
46110,41,Middle Cerebral Artery Infarction|Brain Ischemia|Animals,15168,,1/24/2024 5:41:02 PM
46111,41,Human Milk|Meconium|Intestine Flora,29435,,1/24/2024 5:41:02 PM
46112,41,Tourism|Recreation Demand|Sport Fishing,9172,,1/24/2024 5:41:02 PM
46113,41,Transgender Persons|Sexual and Gender Minorities|Heteronormativity,19275,,1/24/2024 5:41:02 PM
46114,41,Tritrichomonas Foetus|Pentatrichomonas Hominis|Ronidazole,21364,,1/24/2024 5:41:02 PM
46115,41,Place|Heritage Tourism|Tourist Experience,5923,,1/24/2024 5:41:02 PM
46116,41,Raptors|Neophron Percnopterus|Gyps Coprotheres,11765,,1/24/2024 5:41:02 PM
46117,41,Soundscape|Tranquility|Noise Control,11880,,1/24/2024 5:41:02 PM
46119,41,Urban Planning|Urban Form|Landscape Architecture,62847,,1/24/2024 5:41:02 PM
46120,41,Vegetable Consumption|Fruit|Nutrition Education,31279,,1/24/2024 5:41:02 PM
46121,41,Optometrists|Glaucoma|Macular Degeneration,28485,,1/24/2024 5:41:02 PM
46122,41,Wet-Bulb Temperature|Heat-Shock Response|Threshold Limit Values,23497,,1/24/2024 5:41:02 PM
46123,41,Pellets|Stored Wood|Biomass,47869,,1/24/2024 5:41:02 PM
46124,41,Temperate Woodland|Exotic Species|Restoration,21214,,1/24/2024 5:41:02 PM
46125,41,Tourism Led Growth Hypothesis|Tourism Satellite Accounts|China,11147,,1/24/2024 5:41:02 PM
46126,41,Penguin|Eudyptes|Aptenodytes Forsteri,5167,,1/24/2024 5:41:02 PM
46127,41,Phlebitis|Catheters|Cannulas,14479,,1/24/2024 5:41:02 PM
46129,41,Pediatricians|General Practitioners|Delphi Method,71389,,1/24/2024 5:41:02 PM
46130,41,Medical Errors|Nurse Manager|Meditation,74783,,1/24/2024 5:41:02 PM
46131,41,Isocitrate Dehydrogenase|Mutation|Epidermal Growth Factor Receptor VIII,3541,,1/24/2024 5:41:02 PM
46132,41,Plasmodium Ovale|Primaquine|Elimination,5595,,1/24/2024 5:41:02 PM
46133,41,Refugees|Resettlement|Early Detection of Cancer,52254,,1/24/2024 5:41:02 PM
46134,41,Rhipicephalus Microplus|Ticks|Acaricides,9337,,1/24/2024 5:41:02 PM
46135,41,Tariff-rate Quotas|Supply Management|Canada,35165,,1/24/2024 5:41:02 PM
46136,41,Mixed Frequency Data|Factor|Macroeconomic Forecasting,4266,,1/24/2024 5:41:02 PM
46137,41,Physiotherapy|Musculoskeletal Pain|Chiropractic,2339,,1/24/2024 5:41:02 PM
46138,41,Play Therapy|Child Parent Relation|Counseling,18453,,1/24/2024 5:41:02 PM
46139,41,Hydroxymethylglutaryl-Coa Reductase Inhibitor|Low Density Lipoprotein Cholesterol|Dyslipidemias,299,,1/24/2024 5:41:02 PM
46140,41,Rumination|Anxiety|Pessimism,13328,,1/24/2024 5:41:02 PM
46141,41,Oropharyngeal Neoplasms|Papillomaviridae|Alphapapillomavirus,1669,,1/24/2024 5:41:02 PM
46142,41,Grain Proteins|Triticum Turgidum Subsp. Durum|Wheat,46972,,1/24/2024 5:41:02 PM
46143,41,Hospital Emergency Service|Patient Flow|Ambulance Diversion,3199,,1/24/2024 5:41:02 PM
46144,41,Otoacoustic Emissions|Unilateral Hearing Loss|Auditory Screening,1476,,1/24/2024 5:41:02 PM
46145,41,Health Workforce|Health Care Planning|Health Services,39959,,1/24/2024 5:41:02 PM
46146,41,Moral Judgement|Emotion|Disgust,5516,,1/24/2024 5:41:02 PM
46147,41,Moths|Crambidae|11-Tetradecenyl Acetate,17227,,1/24/2024 5:41:02 PM
46148,41,Oral Health|Fruits and Vegetables|Behavioural Change,62458,,1/24/2024 5:41:02 PM
46149,41,Racial Disparities|Inequalities|African American,10166,,1/24/2024 5:41:02 PM
46150,41,Italy|Viticulture|Cactus Pears,29507,,1/24/2024 5:41:02 PM
46151,41,Nutritional Adequacy|Diet|Nutrient Intake,41779,,1/24/2024 5:41:02 PM
46152,41,Mindfulness Meditation|Mindfulness|Inner Experience,411,,1/24/2024 5:41:02 PM
46153,41,Wine|Life Cycle Inventory|Emission to Air,53506,,1/24/2024 5:41:02 PM
46154,41,Photovoltaic System|Tariffs|Solar,41892,,1/24/2024 5:41:02 PM
46155,41,Mega-events|Sports Events|Sports,2228,,1/24/2024 5:41:02 PM
46156,41,Methylmercury|Sediment|Mercury Contamination,1215,,1/24/2024 5:41:02 PM
46157,41,Humic Substances|Fulvic Acid|Broiler Chickens,31513,,1/24/2024 5:41:02 PM
46158,41,Salmo Trutta|Salmonidae|Fish,2402,,1/24/2024 5:41:02 PM
46159,41,Salt Tolerance|Sodium Proton Exchange Protein|Salinity,485,,1/24/2024 5:41:02 PM
46160,41,Small Area Estimation|Estimator|Auxiliary Variables,17679,,1/24/2024 5:41:02 PM
46161,41,Hydrothermal Liquefaction|Bio-Oil|Biofuel,12712,,1/24/2024 5:41:02 PM
46162,41,Indoctrination|Religious Practices|Domestic Space,80653,,1/24/2024 5:41:02 PM
46164,41,Tephritidae|Bactrocera Dorsalis|Drosophila,12643,,1/24/2024 5:41:02 PM
46165,41,Mites|Predatory Mites|Amblyseius Swirskii,1940,,1/24/2024 5:41:02 PM
46166,41,Negative|Bulimia|Sensation Seeking,36629,,1/24/2024 5:41:02 PM
46167,41,Physics Education|Mathematics|Creative Commons Licenses,4761,,1/24/2024 5:41:02 PM
46168,41,Orchards|Carbon Sequestration|Net Ecosystem Production,96018,,1/24/2024 5:41:02 PM
46169,41,Odorants|Malus|Pyrus,18783,,1/24/2024 5:41:02 PM
46170,41,Microrna|Growth Arrest Specific Transcript 5|Small Nucleolar RNA,115,,1/24/2024 5:41:02 PM
46171,41,Military Service|Army|Veterans,19596,,1/24/2024 5:41:02 PM
46172,41,Tamarix|Riparian Vegetation|Floodplain,3664,,1/24/2024 5:41:02 PM
46173,41,Milking Frequency|Lactation|Dairy Cows,14168,,1/24/2024 5:41:02 PM
46174,41,Podosphaera|Coevolution|Pathogens,13359,,1/24/2024 5:41:02 PM
46175,41,Play Therapy|Sand|Trays,52127,,1/24/2024 5:41:02 PM
46176,41,Tsetse Flies|Glossina|Animals,8515,,1/24/2024 5:41:02 PM
46177,41,Twin Studies|Genotype-Environment Interaction|Behavioral Genetics,5062,,1/24/2024 5:41:02 PM
46178,41,Undesirable Outputs|China|Environmental Efficiency,3864,,1/24/2024 5:41:02 PM
46179,41,Uniformity|Center Pivot Irrigation|Irrigation (Agriculture),12973,,1/24/2024 5:41:02 PM
46180,41,Plumage|Swallows|Birds,3115,,1/24/2024 5:41:02 PM
46181,41,Political Representation|Quotas|Parliament,7556,,1/24/2024 5:41:02 PM
46182,41,Pollen|Self Incompatibility|Pollen Tubes,6609,,1/24/2024 5:41:02 PM
46183,41,Possessive|Hebrew|Sociolinguistics,75879,,1/24/2024 5:41:02 PM
46184,41,Postharvest Period|Fruit|Storage Quality,35973,,1/24/2024 5:41:02 PM
46185,41,Rice (Oryza Sativa)|Pretilachlor|Weed Control,11945,,1/24/2024 5:41:02 PM
46186,41,Persistence of Profits|Food Industry|Firm Profitability,22888,,1/24/2024 5:41:02 PM
46187,41,Physician Supply|China|Yearbooks,36022,,1/24/2024 5:41:02 PM
46188,41,Phytosiderophores|Arabidopsis|Graminaceous Plant,1355,,1/24/2024 5:41:02 PM
46189,41,Post-Apartheid|Wedding Ritual|Racialization,78319,,1/24/2024 5:41:02 PM
46190,41,Poultry Manure|Litter|Ammonia,30115,,1/24/2024 5:41:02 PM
46191,41,Pythium|Root Rot|Damping Off Disease,12027,,1/24/2024 5:41:02 PM
46192,41,John Broome|Moral Error Theory|Cultural Background,14649,,1/24/2024 5:41:02 PM
46193,41,Kigelia Africana|Extract|Jacaranda Mimosifolia,45603,,1/24/2024 5:41:02 PM
46194,41,Quality Of Life|Complete Denture|Tooth Loss,2378,,1/24/2024 5:41:02 PM
46195,41,Quercetin|Flavanols|Flavonoid,5403,,1/24/2024 5:41:02 PM
46196,41,Reactive Phosphorus|Thames|Catchment Area (Hydrology),19591,,1/24/2024 5:41:02 PM
46197,41,Refrigerating|Computational Fluid Dynamics|Freezing,64918,,1/24/2024 5:41:02 PM
46198,41,Refugees|Asylum|Mental Health,15592,,1/24/2024 5:41:02 PM
46199,41,Refugees|Migrant Workers|Asylum,38152,,1/24/2024 5:41:02 PM
46200,41,School Quality|Housing Prices|Real Estate Market,35524,,1/24/2024 5:41:02 PM
46201,41,Scribe|Unit Values|Electronic Medical Record,54798,,1/24/2024 5:41:02 PM
46202,41,Radiology|Speech Recognition|Dictation,14890,,1/24/2024 5:41:02 PM
46203,41,Small-Scale Farming|Geography|Food Security,95479,,1/24/2024 5:41:02 PM
46204,41,Middle Class|Tea Plantations|Bazaar,52714,,1/24/2024 5:41:02 PM
46205,41,School Readiness|Mental Health|Numeracy,48740,,1/24/2024 5:41:02 PM
46206,41,Milk Production|Dairy Farming|Brazil,41719,,1/24/2024 5:41:02 PM
46207,41,Multiliteracies|Literacy Practices|Education,12557,,1/24/2024 5:41:02 PM
46208,41,Information Quality|Data Accuracy|Big Data,7993,,1/24/2024 5:41:02 PM
46209,41,Neuroleptic Agent|Psychological Symptoms|Dementia,1223,,1/24/2024 5:41:02 PM
46210,41,New Species|Physarum|Amoebozoa,8728,,1/24/2024 5:41:02 PM
46211,41,Nilaparvata Lugens|Bacillus Thuringiensis|Transgenics,25700,,1/24/2024 5:41:02 PM
46212,41,Thymoquinone|Nigella Sativa|Antioxidant,5554,,1/24/2024 5:41:02 PM
46213,41,Online Social Networks|Privacy Policies|Data Privacy,8295,,1/24/2024 5:41:02 PM
46214,41,Traffic Signs|Pavement|Marking,45754,,1/24/2024 5:41:02 PM
46215,41,Transportation Mode|Travel Behavior|Global Positioning System,25417,,1/24/2024 5:41:02 PM
46216,41,Truancy|Absenteeism|School Attendance,16685,,1/24/2024 5:41:02 PM
46217,41,Phenolic Acids|Bran|Antioxidant,25872,,1/24/2024 5:41:02 PM
46219,41,Nutrition|Nutrition Knowledge|Noodles,16137,,1/24/2024 5:41:02 PM
46220,41,Olanzapine|Neuroleptic Agent|Mental Disease,369,,1/24/2024 5:41:02 PM
46221,41,Online Reviews|Ratings|Homepage,45138,,1/24/2024 5:41:02 PM
46222,41,Personal Values|Transcendence|Young Adult,12188,,1/24/2024 5:41:02 PM
46223,41,Pesticides|Newborn|Maternal Exposure,24973,,1/24/2024 5:41:02 PM
46224,41,Overactive Bladder|Mirabegron|Muscarinic Receptor Blocking Agent,840,,1/24/2024 5:41:02 PM
46225,41,Pantoea Ananatis|Multilocus Sequence Typing|Bacteria,31024,,1/24/2024 5:41:02 PM
46226,41,Patient Dropouts|Drop Out|Psychotherapy,26274,,1/24/2024 5:41:02 PM
46227,41,Perceived Control|Physiological Stress|Mastery,28340,,1/24/2024 5:41:02 PM
46228,41,Intersectionality|Feminism|Social Location,26243,,1/24/2024 5:41:02 PM
46229,41,Phycocyanin|Arthrospira Platensis|Spirulina,5810,,1/24/2024 5:41:02 PM
46230,41,Lead Level in Blood|Lead Poisoning|Lead Blood Level,8203,,1/24/2024 5:41:02 PM
46231,41,Neuter|Cats|Roaming,16737,,1/24/2024 5:41:02 PM
46232,41,Nitroso Compounds|Drinking Water|Groundwater,24942,,1/24/2024 5:41:02 PM
46233,41,Odorants|Beers|Alpha Acids,20098,,1/24/2024 5:41:02 PM
46234,41,Opiate Addiction|Abstinence|Substance Abuse,8392,,1/24/2024 5:41:02 PM
46235,41,Ordered|Aggregation Function|Group Decision Making,9212,,1/24/2024 5:41:02 PM
46236,41,Papaya Ringspot Virus|Carica Papaya|Papaya,20045,,1/24/2024 5:41:02 PM
46237,41,Period Prevalence|Genetic Services|Age at Marriage,13038,,1/24/2024 5:41:02 PM
46238,41,Reminiscence|Dementia|Life Story,16652,,1/24/2024 5:41:02 PM
46240,41,Presenteeism|Health Promotion|Workplace,2298,,1/24/2024 5:41:02 PM
46241,41,Vesiculovirus|Animals|Oncolytic Virotherapy,18254,,1/24/2024 5:41:02 PM
46242,41,Welfare Worker|Child Protection|Personnel,14893,,1/24/2024 5:41:02 PM
46243,41,Pharmacists|Pharmaceutical Services|Pharmacy Practices,29778,,1/24/2024 5:41:02 PM
46244,41,Phosphotriesterase|Aryldialkylphosphatase|Enzymes,15133,,1/24/2024 5:41:02 PM
46245,41,Plant Growth-promoting Rhizobacteria|Catechol Oxidase|Biological Pest Control,17180,,1/24/2024 5:41:02 PM
46246,41,Policosanol|Wax|1-Triacontanol,22070,,1/24/2024 5:41:02 PM
46247,41,Policy Making|Punctuation|Incrementalism,36452,,1/24/2024 5:41:02 PM
46248,41,Political Science|Gender Mainstreaming|Citation Counts,30941,,1/24/2024 5:41:02 PM
46249,41,Phage Therapy|Anti-Bacterial Agents|Caudovirales,2784,,1/24/2024 5:41:02 PM
46250,41,Planning|GIS|Cartography,7156,,1/24/2024 5:41:02 PM
46251,41,Influenza Vaccination|Pneumococcal Vaccines|Pharmacists,2128,,1/24/2024 5:41:02 PM
46252,41,Plant Hormone|Parthenocarpy|Fruit Set,4014,,1/24/2024 5:41:02 PM
46253,41,Phytophthora Infestans|Potatoes|Sporangia,3986,,1/24/2024 5:41:02 PM
46254,41,Place Attachment|Sense of Place|Sport Fishing,8385,,1/24/2024 5:41:02 PM
46255,41,Posttraumatic Stress Disorder|Maltreatment|Amygdala,8905,,1/24/2024 5:41:02 PM
46256,41,Pre-Analytical Phase|Blood Sampling|Hemolysis,6018,,1/24/2024 5:41:02 PM
46257,41,Pregnancy|Maternal Mortality|Obstetrics,7876,,1/24/2024 5:41:02 PM
46258,41,Public Health|Influenza|Antitussive Agents,74120,,1/24/2024 5:41:02 PM
46259,41,Organochlorine Pesticides|Human Milk|DDT,6595,,1/24/2024 5:41:02 PM
46260,41,Wounds And Injuries|Head Protective Devices|Road Traffic,7392,,1/24/2024 5:41:02 PM
46261,41,Smoking|China|Tax Increase,92051,,1/24/2024 5:41:02 PM
46262,41,Social Justice|Transitional Justice|Child Soldiers,52006,,1/24/2024 5:41:02 PM
46263,41,Social Networking Sites|Social Media|Instagram,2470,,1/24/2024 5:41:02 PM
46264,41,Social Trust|World Values Survey|Civil Society,5459,,1/24/2024 5:41:02 PM
46265,41,Land Suitability|Storie|Agriculture,24141,,1/24/2024 5:41:02 PM
46266,41,Sponsored Search|Click-Through Rate|Bidding,13459,,1/24/2024 5:41:02 PM
46267,41,Leaf Blight|Thanatephorus Cucumeris|Quantitative Trait Loci,28595,,1/24/2024 5:41:02 PM
46268,41,Stomatitis|Mucositis|Chemotherapy,2810,,1/24/2024 5:41:02 PM
46269,41,Suicide|Seasonal Variation|Solar Radiation,22017,,1/24/2024 5:41:02 PM
46270,41,Piano|Music Lessons|Psychological Practice,9602,,1/24/2024 5:41:02 PM
46271,41,Pixel|Spectral Unmixing|Hyperspectral Imagery,2307,,1/24/2024 5:41:02 PM
46272,41,Plant Genetic Resources|Germplasm|Genetic Variability,33236,,1/24/2024 5:41:02 PM
46273,41,Platforms|Collaborative Consumption|Peer to Peer,37735,,1/24/2024 5:41:02 PM
46274,41,Herbicide Resistance|Hexazinone|Weed Control,69301,,1/24/2024 5:41:02 PM
46275,41,Hordenine|Methyl-4-Tyramine|Citrus,68899,,1/24/2024 5:41:02 PM
46276,41,Horticultural Therapy|Gardening|Dementia,21502,,1/24/2024 5:41:02 PM
46277,41,Hospital Efficiency|Data Envelopment Analysis|Delivery Of Health Care,10042,,1/24/2024 5:41:02 PM
46278,41,Motion Pictures|Algerian Women|Filmmaker,28891,,1/24/2024 5:41:02 PM
46279,41,Smokeless Tobacco|Cigar Smoking|Nicotiana Tabacum,5484,,1/24/2024 5:41:02 PM
46280,41,Spring Wheat|Tillage|Weeds,31567,,1/24/2024 5:41:02 PM
46281,41,Teaching Profession|Career Choice|Teacher Motivation,26040,,1/24/2024 5:41:02 PM
46282,41,Proportion|Regression Model|Size Distortion,25043,,1/24/2024 5:41:02 PM
46283,41,Return to Work|Work Disability|Personnel,5176,,1/24/2024 5:41:02 PM
46284,41,Rheumatic Fever|Echocardiography|Chorea,2788,,1/24/2024 5:41:02 PM
46285,41,Rice Bran|Endosperm|Avenin,19478,,1/24/2024 5:41:02 PM
46286,41,Mobile Money|Computer Supported Cooperative Work|Developing Countries,13652,,1/24/2024 5:41:02 PM
46287,41,Physical Disability|Inclusive Education|Disabled Persons,39144,,1/24/2024 5:41:02 PM
46288,41,Poverty|Barns|Market Transition,91210,,1/24/2024 5:41:02 PM
46289,41,Power Markets|Renewable Energy|Price Caps,20812,,1/24/2024 5:41:02 PM
46290,41,Outcome|Geriatrics|Femur Neck,1189,,1/24/2024 5:41:02 PM
46291,41,Out of Hospital Cardiac Arrest|Heart Arrest|Induced Hypothermia,887,,1/24/2024 5:41:02 PM
46292,41,Ovx|Estradiol|Hippocampus,8224,,1/24/2024 5:41:02 PM
46293,41,Particle Resuspension|Settling Velocity|Flocculation,17730,,1/24/2024 5:41:02 PM
46294,41,Paracetamol|Asthma|Attention Deficit Hyperactivity Disorder,34088,,1/24/2024 5:41:02 PM
46295,41,Patient Portals|Personal Health Records|E-Health,8292,,1/24/2024 5:41:02 PM
46296,41,Pigments|Anthocyanins|Actinidia Kolomikta,30338,,1/24/2024 5:41:02 PM
46297,41,Price Promotions|Coupons|Community Participation,5851,,1/24/2024 5:41:02 PM
46298,41,Privacy Preserving|Randomized Response|Differential Privacy,15894,,1/24/2024 5:41:02 PM
46299,41,Punishment|Ultimatum Game|Guilt Aversion,565,,1/24/2024 5:41:02 PM
46300,41,Q Methodology|Q-Sort|Stakeholders,27200,,1/24/2024 5:41:02 PM
46301,41,Radical Right|Populist|Right-Wing Populism,4822,,1/24/2024 5:41:02 PM
46302,41,Urban Planning|Denise Scott Brown|Motorway,30690,,1/24/2024 5:41:02 PM
46303,41,Urbanization|Soil Organic Carbon|Carbon Sinks,38665,,1/24/2024 5:41:02 PM
46304,41,Inclusion Probabilities|Calibration|Survey Sampling,6991,,1/24/2024 5:41:02 PM
46305,41,Information Behaviour|Information Retrieval|Web Search,2463,,1/24/2024 5:41:02 PM
46306,41,Information Security|Protocol Compliance|Computer Security,3303,,1/24/2024 5:41:02 PM
46307,41,International Law|Slavery|Human Rights,82067,,1/24/2024 5:41:02 PM
46308,41,Psychological Capital|Work Engagement|Personnel,5644,,1/24/2024 5:41:02 PM
46309,41,Internet Of Things|Control Policy|Authorization,477,,1/24/2024 5:41:02 PM
46310,41,Ireland|Sexual Crime|World War II,68536,,1/24/2024 5:41:02 PM
46311,41,Knee Replacement Arthroplasties|Knee Osteoarthritis|Lysholm Knee Score,7178,,1/24/2024 5:41:02 PM
46312,41,Knowledge Spillovers|Knowledge Production Function|China,9886,,1/24/2024 5:41:02 PM
46314,41,Migration|Societies|Earth (Planet),71599,,1/24/2024 5:41:02 PM
46316,41,Scurvy|Vitamin C|Osteomalacia,20830,,1/24/2024 5:41:02 PM
46317,41,Place|Backlist|Paperback,37493,,1/24/2024 5:41:02 PM
46318,41,Mobile Phone|Mobile Communication|Ambience,25922,,1/24/2024 5:41:02 PM
46319,41,Risk Assessment|Toxic Substance Control|Information Status,21515,,1/24/2024 5:41:02 PM
46320,41,School Finance|Class Size|Academic Achievement,7497,,1/24/2024 5:41:02 PM
46321,41,Schumpeterian Growth|Firm|Patent Breadth,14241,,1/24/2024 5:41:02 PM
46322,41,Muskmelons|Fruit|Firmness,30636,,1/24/2024 5:41:02 PM
46323,41,Nematode|Tylenchoidea|Mesocriconema Xenoplax,47324,,1/24/2024 5:41:02 PM
46324,41,Newborn|Hypothermia|Prematurity,15402,,1/24/2024 5:41:02 PM
46325,41,Nunavut|Traditional Ecological Knowledge|Climate Change,15027,,1/24/2024 5:41:02 PM
46326,41,Pregnancy|Refugees|Migrant Workers,24396,,1/24/2024 5:41:02 PM
46327,41,Participatory Development|Participatory Rural Appraisal|Social Planning,38149,,1/24/2024 5:41:02 PM
46328,41,Multicriteria Decision-making|Preference Elicitation|Decision Making,21904,,1/24/2024 5:41:02 PM
46329,41,Shade Trees|Agroforestry|Coffee,13041,,1/24/2024 5:41:02 PM
46330,41,Oligochaeta|Soil|Aporrectodea Rosea,1644,,1/24/2024 5:41:02 PM
46331,41,Hydrangea|Cut Flowers|Cultivar,63571,,1/24/2024 5:41:02 PM
46332,41,Tissue Donors|Lesbian Parents|Surrogacy,3202,,1/24/2024 5:41:02 PM
46333,41,Thinopyrum Intermedium Subsp. Intermedium|Perennials|Physaria,47027,,1/24/2024 5:41:02 PM
46334,41,Regency|Agriculture|Location Quotient,71413,,1/24/2024 5:41:02 PM
46335,41,Mung Beans|Genetic Variability|Mungbean Yellow Mosaic Virus,15569,,1/24/2024 5:41:02 PM
46336,41,Replication|State Taxation|Economic Journals,38970,,1/24/2024 5:41:02 PM
46337,41,Inland Waterways|Locks (Fasteners)|Ship,46097,,1/24/2024 5:41:02 PM
46338,41,Mycoplasma Bovis|Contagious Pleuropneumonia|Cattle,3120,,1/24/2024 5:41:02 PM
46339,41,Neural Networks|Potential Energy Surfaces|Materials Science,21814,,1/24/2024 5:41:02 PM
46340,41,Patent Holder|Firm|Intellectual Property Rights,3682,,1/24/2024 5:41:02 PM
46341,41,Patient Navigation|Navigators|Cancer,30565,,1/24/2024 5:41:02 PM
46342,41,Limiting Long-Term Illness|Scotland|Deprivation,28085,,1/24/2024 5:41:02 PM
46343,41,Learning Styles|Education|Honey,18065,,1/24/2024 5:41:02 PM
46344,41,Liver Cell Carcinoma|Conversion to Open Surgery|Operation Duration,8907,,1/24/2024 5:41:02 PM
46345,41,Lung Neoplasms|Non-Small Cell Lung Carcinoma|Adenocarcinoma of Lung,10156,,1/24/2024 5:41:02 PM
46346,41,Maternal Care|Midwifery|Family Physicians,20751,,1/24/2024 5:41:02 PM
46347,41,Vernalization|Allele|Growth Habit,11996,,1/24/2024 5:41:02 PM
46348,41,Intimate Partner Violence|Syndemic|Human Immunodeficiency Virus 1,12985,,1/24/2024 5:41:02 PM
46349,41,Neonatal Intensive Care Units|Very Low Birth Weight|Pregnancy,16753,,1/24/2024 5:41:02 PM
46350,41,Non-Hodgkin's Lymphoma|Plasma Cell Neoplasms|Case-Control Studies,18384,,1/24/2024 5:41:02 PM
46351,41,Plant Leaves|Stomatal Conductance|Photosynthesis,6461,,1/24/2024 5:41:02 PM
46352,41,Tick-Borne Encephalitis|Ticks|Flavivirus,5405,,1/24/2024 5:41:02 PM
