id,run_id,alias_id,parent_alias_id,alias,alias_type,url,last_updated_date
17905,41,1003644,1001684,https://www.ers.usda.gov/publications/pub-details/?pubid=39458,Alias,,1/25/2024 9:09:31 AM
17906,41,1003645,1001685,https://www.ers.usda.gov/publications/pub-details/?pubid=37686,Alias,,1/25/2024 9:09:31 AM
17907,41,1003646,1001686,https://www.ers.usda.gov/amber-waves/2003/june/aiming-for-targets/,Alias,,1/25/2024 9:09:31 AM
17908,41,1003647,1001687,https://www.ers.usda.gov/amber-waves/2003/june/are-us-and-eu-agricultural-policies-becoming-more-similar/,Alias,,1/25/2024 9:09:31 AM
17909,41,1003648,1001688,https://www.ers.usda.gov/amber-waves/2003/june/chinas-growing-affluence/,Alias,,1/25/2024 9:09:31 AM
17910,41,1003649,1001689,https://www.ers.usda.gov/amber-waves/2003/june/indicators/,Alias,,1/25/2024 9:09:31 AM
17911,41,1000365,1000365,Variety-Adjusted Food Prices Are Slightly Higher in Census Tracts Where Households Have Limited Access to a Supermarket,Main,,1/25/2024 9:09:31 AM
17912,41,1003650,1001690,https://www.ers.usda.gov/amber-waves/2003/june/information-sways-consumers-attitudes-towards-biotech-foods/,Alias,,1/25/2024 9:09:31 AM
17913,41,1003651,1001691,https://www.ers.usda.gov/amber-waves/2003/june/low-skill-workers-are-a-declining-share-of-all-rural-workers/,Alias,,1/25/2024 9:09:31 AM
17914,41,1003652,1001692,https://www.ers.usda.gov/amber-waves/2003/june/manure-management/,Alias,,1/25/2024 9:09:31 AM
17915,41,1003653,1001693,https://www.ers.usda.gov/amber-waves/2003/june/nontraditional-exporters-increase-role-in-wheat-market/,Alias,,1/25/2024 9:09:31 AM
17916,41,1003654,1001694,https://www.ers.usda.gov/amber-waves/2003/june/on-the-map/,Alias,,1/25/2024 9:09:31 AM
17917,41,1003655,1001695,https://www.ers.usda.gov/amber-waves/2003/june/plant-genetic-resources/,Alias,,1/25/2024 9:09:31 AM
17918,41,1003656,1001696,https://www.ers.usda.gov/amber-waves/2003/june/recent-meetings/,Alias,,1/25/2024 9:09:31 AM
17919,41,1003657,1001697,https://www.ers.usda.gov/amber-waves/2003/february/rural-welfare-reform-what-have-we-learned/,Alias,,1/25/2024 9:09:31 AM
17920,41,1003658,1001698,https://www.ers.usda.gov/amber-waves/2003/february/sanitary-concerns-restrict-us-mexico-poultry-trade/,Alias,,1/25/2024 9:09:31 AM
17921,41,1003659,1001699,https://www.ers.usda.gov/amber-waves/2003/february/the-economic-well-being-of-farm-households/,Alias,,1/25/2024 9:09:31 AM
17922,41,1000366,1000366,The ERS Country-Commodity Linked System: Documenting Its International Country and Regional Agricultural Baseline Models,Main,,1/25/2024 9:09:31 AM
17923,41,1003660,1001700,https://www.ers.usda.gov/amber-waves/2003/february/the-roots-of-rural-population-loss/,Alias,,1/25/2024 9:09:31 AM
17924,41,1003661,1001701,https://www.ers.usda.gov/amber-waves/2003/february/what-if-cash-instead-of-food-stamps/,Alias,,1/25/2024 9:09:31 AM
17925,41,1003662,1001702,https://www.ers.usda.gov/publications/pub-details/?pubid=41551,Alias,,1/25/2024 9:09:31 AM
17926,41,1003663,1001703,https://www.ers.usda.gov/publications/pub-details/?pubid=41524,Alias,,1/25/2024 9:09:31 AM
17927,41,1003664,1001704,https://www.ers.usda.gov/publications/pub-details/?pubid=41547,Alias,,1/25/2024 9:09:31 AM
17928,41,1003665,1001705,https://www.ers.usda.gov/publications/pub-details/?pubid=47001,Alias,,1/25/2024 9:09:31 AM
17929,41,1003666,1001706,https://www.ers.usda.gov/publications/pub-details/?pubid=47067,Alias,,1/25/2024 9:09:31 AM
17930,41,1003667,1001707,https://www.ers.usda.gov/publications/pub-details/?pubid=36474,Alias,,1/25/2024 9:09:31 AM
17931,41,1003668,1001708,https://www.ers.usda.gov/publications/pub-details/?pubid=37838,Alias,,1/25/2024 9:09:31 AM
17932,41,1003669,1001709,https://www.ers.usda.gov/publications/pub-details/?pubid=37366,Alias,,1/25/2024 9:09:31 AM
17933,41,1000367,1000367,Farm Labor Markets in the United States and Mexico Pose Challenges for U.S. Agriculture,Main,,1/25/2024 9:09:31 AM
17934,41,1003670,1001710,https://www.ers.usda.gov/publications/pub-details/?pubid=42475,Alias,,1/25/2024 9:09:31 AM
17935,41,1003671,1001711,https://www.ers.usda.gov/publications/pub-details/?pubid=39486,Alias,,1/25/2024 9:09:31 AM
17936,41,1003672,1001712,https://www.ers.usda.gov/publications/pub-details/?pubid=46554,Alias,,1/25/2024 9:09:31 AM
17937,41,1003673,1001713,https://www.ers.usda.gov/publications/pub-details/?pubid=46645,Alias,,1/25/2024 9:09:31 AM
17938,41,1003674,1001714,https://www.ers.usda.gov/publications/pub-details/?pubid=46647,Alias,,1/25/2024 9:09:31 AM
17939,41,1003675,1001715,https://www.ers.usda.gov/publications/pub-details/?pubid=46643,Alias,,1/25/2024 9:09:31 AM
17940,41,1003676,1001716,https://www.ers.usda.gov/publications/pub-details/?pubid=35813,Alias,,1/25/2024 9:09:31 AM
17941,41,1003677,1001717,https://www.ers.usda.gov/publications/pub-details/?pubid=41401,Alias,,1/25/2024 9:09:31 AM
17942,41,1003678,1001718,https://www.ers.usda.gov/publications/pub-details/?pubid=43130,Alias,,1/25/2024 9:09:31 AM
17943,41,1003679,1001719,https://www.ers.usda.gov/publications/pub-details/?pubid=79899,Alias,,1/25/2024 9:09:31 AM
17944,41,1000368,1000368,USDA School Meal Programs: How and Why the Cost of Food Purchases Varies Across Locales,Main,,1/25/2024 9:09:31 AM
17945,41,1003680,1001720,https://www.ers.usda.gov/publications/pub-details/?pubid=46544,Alias,,1/25/2024 9:09:31 AM
17946,41,1003681,1001721,https://www.ers.usda.gov/publications/pub-details/?pubid=41287,Alias,,1/25/2024 9:09:31 AM
17947,41,1003682,1001722,https://www.ers.usda.gov/publications/pub-details/?pubid=40353,Alias,,1/25/2024 9:09:31 AM
17948,41,1003683,1001723,https://www.ers.usda.gov/publications/pub-details/?pubid=47062,Alias,,1/25/2024 9:09:31 AM
17949,41,1003684,1001724,https://www.ers.usda.gov/publications/pub-details/?pubid=37682,Alias,,1/25/2024 9:09:31 AM
17950,41,1003685,1001725,https://www.ers.usda.gov/publications/pub-details/?pubid=47396,Alias,,1/25/2024 9:09:31 AM
17951,41,1003686,1001726,https://www.ers.usda.gov/publications/pub-details/?pubid=42984,Alias,,1/25/2024 9:09:31 AM
17952,41,1003687,1001727,https://www.ers.usda.gov/publications/pub-details/?pubid=43024,Alias,,1/25/2024 9:09:31 AM
17953,41,1003688,1001728,https://www.ers.usda.gov/publications/pub-details/?pubid=42998,Alias,,1/25/2024 9:09:31 AM
17954,41,1003689,1001729,https://www.ers.usda.gov/publications/pub-details/?pubid=43012,Alias,,1/25/2024 9:09:31 AM
17955,41,1000369,1000369,Rural Individuals' Telehealth Practices: An Overview,Main,,1/25/2024 9:09:31 AM
17956,41,1003690,1001730,https://www.ers.usda.gov/publications/pub-details/?pubid=46507,Alias,,1/25/2024 9:09:31 AM
17957,41,1003691,1001731,https://www.ers.usda.gov/publications/pub-details/?pubid=42980,Alias,,1/25/2024 9:09:31 AM
17958,41,1003692,1001732,https://www.ers.usda.gov/publications/pub-details/?pubid=46659,Alias,,1/25/2024 9:09:31 AM
17959,41,1003693,1001733,https://www.ers.usda.gov/publications/pub-details/?pubid=43211,Alias,,1/25/2024 9:09:31 AM
17960,41,1003694,1001734,https://www.ers.usda.gov/publications/pub-details/?pubid=39234,Alias,,1/25/2024 9:09:31 AM
17961,41,1003695,1001735,https://www.ers.usda.gov/publications/pub-details/?pubid=46662,Alias,,1/25/2024 9:09:31 AM
17962,41,1003696,1001736,https://www.ers.usda.gov/publications/pub-details/?pubid=42456,Alias,,1/25/2024 9:09:31 AM
17963,41,1003697,1001737,https://www.ers.usda.gov/publications/pub-details/?pubid=43199,Alias,,1/25/2024 9:09:31 AM
17964,41,1003698,1001738,https://www.ers.usda.gov/publications/pub-details/?pubid=39484,Alias,,1/25/2024 9:09:31 AM
17965,41,1003699,1001739,https://www.ers.usda.gov/publications/pub-details/?pubid=36440,Alias,,1/25/2024 9:09:31 AM
17966,41,1000037,1000037,Changes in U.S. Agricultural Imports From Latin America and the Caribbean,Main,,1/25/2024 9:09:31 AM
17967,41,1000370,1000370,Educational Attainment a Key Factor in Rural Patient Uptake of Telehealth Activities,Main,,1/25/2024 9:09:31 AM
17968,41,1003700,1001740,https://www.ers.usda.gov/publications/pub-details/?pubid=46641,Alias,,1/25/2024 9:09:31 AM
17969,41,1003701,1001741,https://www.ers.usda.gov/publications/pub-details/?pubid=46639,Alias,,1/25/2024 9:09:31 AM
17970,41,1003702,1001742,https://www.ers.usda.gov/publications/pub-details/?pubid=41450,Alias,,1/25/2024 9:09:31 AM
17971,41,1003703,1001743,https://www.ers.usda.gov/publications/pub-details/?pubid=40370,Alias,,1/25/2024 9:09:31 AM
17972,41,1003704,1001744,https://www.ers.usda.gov/publications/pub-details/?pubid=47155,Alias,,1/25/2024 9:09:31 AM
17973,41,1003705,1001745,https://www.ers.usda.gov/publications/pub-details/?pubid=36438,Alias,,1/25/2024 9:09:31 AM
17974,41,1003706,1001746,https://www.ers.usda.gov/publications/pub-details/?pubid=41477,Alias,,1/25/2024 9:09:31 AM
17975,41,1003707,1001747,https://www.ers.usda.gov/publications/pub-details/?pubid=36458,Alias,,1/25/2024 9:09:31 AM
17976,41,1003708,1001748,https://www.ers.usda.gov/publications/pub-details/?pubid=41423,Alias,,1/25/2024 9:09:31 AM
17977,41,1003709,1001749,https://www.ers.usda.gov/publications/pub-details/?pubid=42431,Alias,,1/25/2024 9:09:31 AM
17978,41,1000371,1000371,Food Pantries Provide Emergency Food to More Than One-Quarter of Food-Insecure Households,Main,,1/25/2024 9:09:31 AM
17979,41,1003710,1001750,https://www.ers.usda.gov/publications/pub-details/?pubid=47411,Alias,,1/25/2024 9:09:31 AM
17980,41,1003711,1001751,https://www.ers.usda.gov/publications/pub-details/?pubid=41421,Alias,,1/25/2024 9:09:31 AM
17981,41,1003712,1001752,https://www.ers.usda.gov/publications/pub-details/?pubid=46609,Alias,,1/25/2024 9:09:31 AM
17982,41,1003713,1001753,https://www.ers.usda.gov/publications/pub-details/?pubid=47153,Alias,,1/25/2024 9:09:31 AM
17983,41,1003714,1001754,https://www.ers.usda.gov/publications/pub-details/?pubid=42454,Alias,,1/25/2024 9:09:31 AM
17984,41,1003715,1001755,https://www.ers.usda.gov/publications/pub-details/?pubid=43076,Alias,,1/25/2024 9:09:31 AM
17985,41,1003716,1001756,https://www.ers.usda.gov/publications/pub-details/?pubid=37115,Alias,,1/25/2024 9:09:31 AM
17986,41,1003717,1001757,https://www.ers.usda.gov/publications/pub-details/?pubid=43088,Alias,,1/25/2024 9:09:31 AM
17987,41,1003718,1001758,https://www.ers.usda.gov/publications/pub-details/?pubid=79686,Alias,,1/25/2024 9:09:31 AM
17988,41,1003719,1001759,https://www.ers.usda.gov/publications/pub-details/?pubid=46627,Alias,,1/25/2024 9:09:31 AM
17989,41,1000372,1000372,Growth in Quick-Service Restaurants Outpaced Full-Service Restaurants in Most U.S. Counties,Main,,1/25/2024 9:09:31 AM
17990,41,1003720,1001760,https://www.ers.usda.gov/publications/pub-details/?pubid=43106,Alias,,1/25/2024 9:09:31 AM
17991,41,1003721,1001761,https://www.ers.usda.gov/publications/pub-details/?pubid=46624,Alias,,1/25/2024 9:09:31 AM
17992,41,1003722,1001762,https://www.ers.usda.gov/publications/pub-details/?pubid=47422,Alias,,1/25/2024 9:09:31 AM
17993,41,1003723,1001763,https://www.ers.usda.gov/publications/pub-details/?pubid=43059,Alias,,1/25/2024 9:09:31 AM
17994,41,1003724,1001764,https://www.ers.usda.gov/publications/pub-details/?pubid=43132,Alias,,1/25/2024 9:09:31 AM
17995,41,1003725,1001765,https://www.ers.usda.gov/publications/pub-details/?pubid=43050,Alias,,1/25/2024 9:09:31 AM
17996,41,1003726,1001766,https://www.ers.usda.gov/publications/pub-details/?pubid=39456,Alias,,1/25/2024 9:09:31 AM
17997,41,1003727,1001767,https://www.ers.usda.gov/publications/pub-details/?pubid=47151,Alias,,1/25/2024 9:09:31 AM
17998,41,1003728,1001768,https://www.ers.usda.gov/publications/pub-details/?pubid=40337,Alias,,1/25/2024 9:09:31 AM
17999,41,1003729,1001769,https://www.ers.usda.gov/publications/pub-details/?pubid=41381,Alias,,1/25/2024 9:09:31 AM
18000,41,1000373,1000373,"International Food Security Expected To Improve, But Regional Differences Persist",Main,,1/25/2024 9:09:31 AM
18001,41,1003730,1001770,https://www.ers.usda.gov/publications/pub-details/?pubid=47149,Alias,,1/25/2024 9:09:31 AM
18002,41,1003731,1001771,https://www.ers.usda.gov/publications/pub-details/?pubid=47047,Alias,,1/25/2024 9:09:31 AM
18003,41,1003732,1001772,https://www.ers.usda.gov/publications/pub-details/?pubid=43037,Alias,,1/25/2024 9:09:31 AM
18004,41,1003733,1001773,https://www.ers.usda.gov/publications/pub-details/?pubid=47145,Alias,,1/25/2024 9:09:31 AM
18005,41,1003734,1001774,https://www.ers.usda.gov/publications/pub-details/?pubid=47147,Alias,,1/25/2024 9:09:31 AM
18006,41,1003735,1001775,https://www.ers.usda.gov/publications/pub-details/?pubid=42414,Alias,,1/25/2024 9:09:31 AM
18007,41,1003736,1001776,https://www.ers.usda.gov/publications/pub-details/?pubid=39476,Alias,,1/25/2024 9:09:31 AM
18008,41,1003737,1001777,https://www.ers.usda.gov/publications/pub-details/?pubid=47394,Alias,,1/25/2024 9:09:31 AM
18009,41,1003738,1001778,https://www.ers.usda.gov/publications/pub-details/?pubid=46459,Alias,,1/25/2024 9:09:31 AM
18010,41,1003739,1001779,https://www.ers.usda.gov/publications/pub-details/?pubid=42972,Alias,,1/25/2024 9:09:31 AM
18011,41,1000374,1000374,"The Economic Impacts of Breastfeeding: A Focus on USDA’s Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",Main,,1/25/2024 9:09:31 AM
18012,41,1003740,1001780,https://www.ers.usda.gov/publications/pub-details/?pubid=46493,Alias,,1/25/2024 9:09:31 AM
18013,41,1003741,1001781,https://www.ers.usda.gov/publications/pub-details/?pubid=42429,Alias,,1/25/2024 9:09:31 AM
18014,41,1003742,1001782,https://www.ers.usda.gov/publications/pub-details/?pubid=35840,Alias,,1/25/2024 9:09:31 AM
18015,41,1003743,1001783,https://www.ers.usda.gov/publications/pub-details/?pubid=38488,Alias,,1/25/2024 9:09:31 AM
18016,41,1003744,1001784,https://www.ers.usda.gov/publications/pub-details/?pubid=42364,Alias,,1/25/2024 9:09:31 AM
18017,41,1003745,1001785,https://www.ers.usda.gov/publications/pub-details/?pubid=42366,Alias,,1/25/2024 9:09:31 AM
18018,41,1003746,1001786,https://www.ers.usda.gov/publications/pub-details/?pubid=42970,Alias,,1/25/2024 9:09:31 AM
18019,41,1003747,1001787,https://www.ers.usda.gov/publications/pub-details/?pubid=42362,Alias,,1/25/2024 9:09:31 AM
18020,41,1003748,1001788,https://www.ers.usda.gov/publications/pub-details/?pubid=42368,Alias,,1/25/2024 9:09:31 AM
18021,41,1003749,1001789,https://www.ers.usda.gov/publications/pub-details/?pubid=42354,Alias,,1/25/2024 9:09:31 AM
18022,41,1000375,1000375,Economic Implications of Increased Breastfeeding Rates in WIC,Main,,1/25/2024 9:09:31 AM
18023,41,1003750,1001790,https://www.ers.usda.gov/publications/pub-details/?pubid=47377,Alias,,1/25/2024 9:09:31 AM
18024,41,1003751,1001791,https://www.ers.usda.gov/publications/pub-details/?pubid=42342,Alias,,1/25/2024 9:09:31 AM
18025,41,1003752,1001792,https://www.ers.usda.gov/publications/pub-details/?pubid=46481,Alias,,1/25/2024 9:09:31 AM
18026,41,1003753,1001793,https://www.ers.usda.gov/publications/pub-details/?pubid=41315,Alias,,1/25/2024 9:09:31 AM
18027,41,1003754,1001794,https://www.ers.usda.gov/publications/pub-details/?pubid=41328,Alias,,1/25/2024 9:09:31 AM
18028,41,1003755,1001795,https://www.ers.usda.gov/publications/pub-details/?pubid=47389,Alias,,1/25/2024 9:09:31 AM
18029,41,1003756,1001796,https://www.ers.usda.gov/publications/pub-details/?pubid=79685,Alias,,1/25/2024 9:09:31 AM
18030,41,1003757,1001797,https://www.ers.usda.gov/publications/pub-details/?pubid=46469,Alias,,1/25/2024 9:09:31 AM
18031,41,1003758,1001798,https://www.ers.usda.gov/publications/pub-details/?pubid=41291,Alias,,1/25/2024 9:09:31 AM
18032,41,1003759,1001799,https://www.ers.usda.gov/publications/pub-details/?pubid=42326,Alias,,1/25/2024 9:09:31 AM
18033,41,1000376,1000376,Consumer Food Safety Practices: Raw Milk Consumption and Food Thermometer Use,Main,,1/25/2024 9:09:31 AM
18034,41,1003760,1001800,https://www.ers.usda.gov/publications/pub-details/?pubid=42313,Alias,,1/25/2024 9:09:31 AM
18035,41,1003761,1001801,https://www.ers.usda.gov/publications/pub-details/?pubid=46472,Alias,,1/25/2024 9:09:31 AM
18036,41,1003762,1001802,https://www.ers.usda.gov/publications/pub-details/?pubid=41143,Alias,,1/25/2024 9:09:31 AM
18037,41,1003763,1001803,https://www.ers.usda.gov/publications/pub-details/?pubid=79684,Alias,,1/25/2024 9:09:31 AM
18038,41,1003764,1001804,https://www.ers.usda.gov/publications/pub-details/?pubid=41963,Alias,,1/25/2024 9:09:31 AM
18039,41,1003765,1001805,https://www.ers.usda.gov/publications/pub-details/?pubid=41154,Alias,,1/25/2024 9:09:31 AM
18040,41,1003766,1001806,https://www.ers.usda.gov/publications/pub-details/?pubid=42945,Alias,,1/25/2024 9:09:31 AM
18041,41,1003767,1001807,https://www.ers.usda.gov/publications/pub-details/?pubid=47361,Alias,,1/25/2024 9:09:31 AM
18042,41,1003768,1001808,https://www.ers.usda.gov/publications/pub-details/?pubid=47139,Alias,,1/25/2024 9:09:31 AM
18043,41,1003769,1001809,https://www.ers.usda.gov/publications/pub-details/?pubid=46915,Alias,,1/25/2024 9:09:31 AM
18044,41,1000377,1000377,"Development, Adoption, and Management of Drought-Tolerant Corn in the United States",Main,,1/25/2024 9:09:31 AM
18045,41,1003770,1001810,https://www.ers.usda.gov/publications/pub-details/?pubid=47347,Alias,,1/25/2024 9:09:31 AM
18046,41,1003771,1001811,https://www.ers.usda.gov/publications/pub-details/?pubid=42297,Alias,,1/25/2024 9:09:31 AM
18047,41,1003772,1001812,https://www.ers.usda.gov/publications/pub-details/?pubid=42292,Alias,,1/25/2024 9:09:31 AM
18048,41,1003773,1001813,https://www.ers.usda.gov/publications/pub-details/?pubid=42295,Alias,,1/25/2024 9:09:31 AM
18049,41,1003774,1001814,https://www.ers.usda.gov/publications/pub-details/?pubid=46893,Alias,,1/25/2024 9:09:31 AM
18050,41,1003775,1001815,https://www.ers.usda.gov/publications/pub-details/?pubid=42299,Alias,,1/25/2024 9:09:31 AM
18051,41,1003776,1001816,https://www.ers.usda.gov/publications/pub-details/?pubid=41947,Alias,,1/25/2024 9:09:31 AM
18052,41,1003777,1001817,https://www.ers.usda.gov/publications/pub-details/?pubid=46896,Alias,,1/25/2024 9:09:31 AM
18053,41,1003778,1001818,https://www.ers.usda.gov/publications/pub-details/?pubid=47319,Alias,,1/25/2024 9:09:31 AM
18054,41,1003779,1001819,https://www.ers.usda.gov/publications/pub-details/?pubid=47344,Alias,,1/25/2024 9:09:31 AM
18055,41,1000378,1000378,Rice in Asia's Feed Markets,Main,,1/25/2024 9:09:31 AM
18056,41,1003780,1001820,https://www.ers.usda.gov/publications/pub-details/?pubid=47335,Alias,,1/25/2024 9:09:31 AM
18057,41,1003781,1001821,https://www.ers.usda.gov/publications/pub-details/?pubid=37832,Alias,,1/25/2024 9:09:31 AM
18058,41,1003782,1001822,https://www.ers.usda.gov/publications/pub-details/?pubid=39638,Alias,,1/25/2024 9:09:31 AM
18059,41,1003783,1001823,https://www.ers.usda.gov/publications/pub-details/?pubid=41364,Alias,,1/25/2024 9:09:31 AM
18060,41,1003784,1001824,https://www.ers.usda.gov/publications/pub-details/?pubid=42340,Alias,,1/25/2024 9:09:31 AM
18061,41,1003785,1001825,https://www.ers.usda.gov/publications/pub-details/?pubid=42412,Alias,,1/25/2024 9:09:31 AM
18062,41,1003786,1001826,https://www.ers.usda.gov/publications/pub-details/?pubid=42397,Alias,,1/25/2024 9:09:31 AM
18063,41,1003787,1001827,https://www.ers.usda.gov/publications/pub-details/?pubid=42356,Alias,,1/25/2024 9:09:31 AM
18064,41,1003788,1001828,https://www.ers.usda.gov/publications/pub-details/?pubid=42372,Alias,,1/25/2024 9:09:31 AM
18065,41,1003789,1001829,https://www.ers.usda.gov/publications/pub-details/?pubid=42374,Alias,,1/25/2024 9:09:31 AM
18066,41,1000379,1000379,"U.S. Rice Production in the New Millennium: Changes in Structure, Practices, and Costs",Main,,1/25/2024 9:09:31 AM
18067,41,1003790,1001830,https://www.ers.usda.gov/publications/pub-details/?pubid=42358,Alias,,1/25/2024 9:09:31 AM
18068,41,1003791,1001831,https://www.ers.usda.gov/publications/pub-details/?pubid=47143,Alias,,1/25/2024 9:09:31 AM
18069,41,1003792,1001832,https://www.ers.usda.gov/publications/pub-details/?pubid=40319,Alias,,1/25/2024 9:09:31 AM
18070,41,1003793,1001833,https://www.ers.usda.gov/publications/pub-details/?pubid=42394,Alias,,1/25/2024 9:09:31 AM
18071,41,1003794,1001834,https://www.ers.usda.gov/publications/pub-details/?pubid=42391,Alias,,1/25/2024 9:09:31 AM
18072,41,1003795,1001835,https://www.ers.usda.gov/publications/pub-details/?pubid=47392,Alias,,1/25/2024 9:09:31 AM
18073,41,1003796,1001836,https://www.ers.usda.gov/publications/pub-details/?pubid=41346,Alias,,1/25/2024 9:09:31 AM
18074,41,1003797,1001837,https://www.ers.usda.gov/publications/pub-details/?pubid=42376,Alias,,1/25/2024 9:09:31 AM
18075,41,1003798,1001838,https://www.ers.usda.gov/publications/pub-details/?pubid=42378,Alias,,1/25/2024 9:09:31 AM
18076,41,1003799,1001839,https://www.ers.usda.gov/publications/pub-details/?pubid=42360,Alias,,1/25/2024 9:09:31 AM
18077,41,1000038,1000038,Cost of School Meals and Households’ Difficulty Paying for Expenses: Evidence From the Household Pulse Survey,Main,,1/25/2024 9:09:31 AM
18078,41,1000380,1000380,Farm Households Divide Their Time Between On-Farm and Off-Farm Labor,Main,,1/25/2024 9:09:31 AM
18079,41,1003800,1001840,https://www.ers.usda.gov/publications/pub-details/?pubid=42370,Alias,,1/25/2024 9:09:31 AM
18080,41,1003801,1001841,https://www.ers.usda.gov/publications/pub-details/?pubid=41106,Alias,,1/25/2024 9:09:31 AM
18081,41,1003802,1001842,https://www.ers.usda.gov/publications/pub-details/?pubid=41066,Alias,,1/25/2024 9:09:31 AM
18082,41,1003803,1001843,https://www.ers.usda.gov/publications/pub-details/?pubid=42287,Alias,,1/25/2024 9:09:31 AM
18083,41,1003804,1001844,https://www.ers.usda.gov/publications/pub-details/?pubid=41080,Alias,,1/25/2024 9:09:31 AM
18084,41,1003805,1001845,https://www.ers.usda.gov/publications/pub-details/?pubid=46698,Alias,,1/25/2024 9:09:31 AM
18085,41,1003806,1001846,https://www.ers.usda.gov/publications/pub-details/?pubid=46422,Alias,,1/25/2024 9:09:31 AM
18086,41,1003807,1001847,https://www.ers.usda.gov/publications/pub-details/?pubid=41048,Alias,,1/25/2024 9:09:31 AM
18087,41,1003808,1001848,https://www.ers.usda.gov/publications/pub-details/?pubid=41926,Alias,,1/25/2024 9:09:31 AM
18088,41,1003809,1001849,https://www.ers.usda.gov/publications/pub-details/?pubid=40516,Alias,,1/25/2024 9:09:31 AM
18089,41,1000381,1000381,Monthly Timing of SNAP Spending Less Smooth for Some Households,Main,,1/25/2024 9:09:31 AM
18090,41,1003810,1001850,https://www.ers.usda.gov/publications/pub-details/?pubid=46585,Alias,,1/25/2024 9:09:31 AM
18091,41,1003811,1001851,https://www.ers.usda.gov/publications/pub-details/?pubid=42284,Alias,,1/25/2024 9:09:31 AM
18092,41,1003812,1001852,https://www.ers.usda.gov/publications/pub-details/?pubid=40512,Alias,,1/25/2024 9:09:31 AM
18093,41,1003813,1001853,https://www.ers.usda.gov/publications/pub-details/?pubid=47277,Alias,,1/25/2024 9:09:31 AM
18094,41,1003814,1001854,https://www.ers.usda.gov/publications/pub-details/?pubid=42273,Alias,,1/25/2024 9:09:31 AM
18095,41,1003815,1001855,https://www.ers.usda.gov/publications/pub-details/?pubid=47262,Alias,,1/25/2024 9:09:31 AM
18096,41,1003816,1001856,https://www.ers.usda.gov/publications/pub-details/?pubid=41033,Alias,,1/25/2024 9:09:31 AM
18097,41,1003817,1001857,https://www.ers.usda.gov/publications/pub-details/?pubid=41913,Alias,,1/25/2024 9:09:31 AM
18098,41,1003818,1001858,https://www.ers.usda.gov/publications/pub-details/?pubid=42251,Alias,,1/25/2024 9:09:31 AM
18099,41,1003819,1001859,https://www.ers.usda.gov/publications/pub-details/?pubid=41046,Alias,,1/25/2024 9:09:31 AM
18100,41,1000382,1000382,Linking USDA Nutrition Databases to IRI Household-Based and Store-Based Scanner Data,Main,,1/25/2024 9:09:31 AM
18101,41,1003820,1001860,https://www.ers.usda.gov/publications/pub-details/?pubid=41023,Alias,,1/25/2024 9:09:31 AM
18102,41,1003821,1001861,https://www.ers.usda.gov/publications/pub-details/?pubid=47127,Alias,,1/25/2024 9:09:31 AM
18103,41,1003822,1001862,https://www.ers.usda.gov/publications/pub-details/?pubid=41123,Alias,,1/25/2024 9:09:31 AM
18104,41,1003823,1001863,https://www.ers.usda.gov/publications/pub-details/?pubid=40514,Alias,,1/25/2024 9:09:31 AM
18105,41,1003824,1001864,https://www.ers.usda.gov/publications/pub-details/?pubid=46882,Alias,,1/25/2024 9:09:31 AM
18106,41,1003825,1001865,https://www.ers.usda.gov/publications/pub-details/?pubid=42290,Alias,,1/25/2024 9:09:31 AM
18107,41,1003826,1001866,https://www.ers.usda.gov/publications/pub-details/?pubid=40520,Alias,,1/25/2024 9:09:31 AM
18108,41,1003827,1001867,https://www.ers.usda.gov/publications/pub-details/?pubid=47307,Alias,,1/25/2024 9:09:31 AM
18109,41,1003828,1001868,https://www.ers.usda.gov/publications/pub-details/?pubid=47317,Alias,,1/25/2024 9:09:31 AM
18110,41,1003829,1001869,https://www.ers.usda.gov/publications/pub-details/?pubid=40518,Alias,,1/25/2024 9:09:31 AM
18111,41,1000383,1000383,"Drought-Tolerant Corn in the United States: Research, Commercialization, and Related Crop Production Practices",Main,,1/25/2024 9:09:31 AM
18112,41,1003830,1001870,https://www.ers.usda.gov/publications/pub-details/?pubid=46831,Alias,,1/25/2024 9:09:31 AM
18113,41,1003831,1001871,https://www.ers.usda.gov/publications/pub-details/?pubid=47023,Alias,,1/25/2024 9:09:31 AM
18114,41,1003832,1001872,https://www.ers.usda.gov/publications/pub-details/?pubid=47297,Alias,,1/25/2024 9:09:31 AM
18115,41,1003833,1001873,https://www.ers.usda.gov/publications/pub-details/?pubid=41757,Alias,,1/25/2024 9:09:31 AM
18116,41,1003834,1001874,https://www.ers.usda.gov/publications/pub-details/?pubid=47288,Alias,,1/25/2024 9:09:31 AM
18117,41,1003835,1001875,https://www.ers.usda.gov/publications/pub-details/?pubid=47035,Alias,,1/25/2024 9:09:31 AM
18118,41,1003836,1001876,https://www.ers.usda.gov/publications/pub-details/?pubid=37089,Alias,,1/25/2024 9:09:31 AM
18119,41,1003837,1001877,https://www.ers.usda.gov/publications/pub-details/?pubid=40795,Alias,,1/25/2024 9:09:31 AM
18120,41,1003838,1001878,https://www.ers.usda.gov/publications/pub-details/?pubid=40808,Alias,,1/25/2024 9:09:31 AM
18121,41,1003839,1001879,https://www.ers.usda.gov/publications/pub-details/?pubid=40810,Alias,,1/25/2024 9:09:31 AM
